Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens,Debt_To_Income_Ratio
478918.0,1,1,1369106.0397805213,7.0,2,0,28615.9,14.0,14.0,0.0,421325.0,844030.0,0.0,0.0,0.2508138814836054
175802.0,1,1,848084.0,7.993557422969188,3,3,11378.34,13.9,10.0,0.0,152000.0,256938.0,0.0,0.0,0.1609982973384712
269874.0,1,2,683240.0,5.0,3,3,9565.36,16.2,11.0,0.0,285171.0,471702.0,0.0,0.0,0.168
322938.0,0,1,1580439.0,15.0,1,3,18043.35,16.0,9.0,0.0,300428.0,479820.0,0.0,0.0,0.1370000360659285
219054.0,1,1,945915.0,7.993557422969188,3,3,14346.33,6.9,12.0,0.0,133285.0,422796.0,0.0,0.0,0.18199939740885807
323928.0,1,1,2890812.0,15.0,3,3,35653.5,19.7,17.0,0.0,644632.0,909150.0,0.0,0.0,0.14800063096458713
66704.0,1,1,313329.0,0.5,3,11,3838.38,9.8,3.0,0.0,27683.0,209528.0,0.0,0.0,0.14700382026559944
219736.0,1,1,1651024.0,15.0,3,3,25590.72,17.1,7.0,0.0,594814.0,734272.0,0.0,0.0,0.18599889523108085
176726.0,1,2,919562.0,0.5,1,3,24521.4,16.2,12.0,0.0,566086.0,722656.0,0.0,0.0,0.3199966940782677
188826.0,1,2,700302.0,4.0,1,3,6600.22,19.3,10.0,0.0,156123.0,1144110.0,0.0,0.0,0.1130978349340713
334026.0,1,1,1541128.0,2.0,1,7,26841.3,17.5,6.0,1.0,160379.0,332200.0,1.0,0.0,0.20899990137094387
430430.0,1,2,956840.0,6.0,1,3,19376.01,18.7,11.0,0.0,396492.0,598554.0,0.0,0.0,0.24299999999999997
771936.0,0,1,2247605.0,15.0,1,3,26222.09,18.5,19.0,0.0,935902.0,2189242.0,0.0,0.0,0.1400001690688533
275506.0,1,2,2017629.0,4.0,1,3,31609.54,15.4,8.0,0.0,29317.0,255200.0,0.0,0.0,0.1880001130039269
621236.0,0,0,3081059.0,15.0,1,3,54945.53,16.0,18.0,0.0,3158199.0,5417566.0,0.0,0.0,0.21399991366604793
390962.0,1,2,2063457.0,15.0,1,3,28716.41,35.1,20.0,0.0,591451.0,965910.0,0.0,0.0,0.16699980663517583
228008.0,1,2,704235.0,15.0,1,3,6103.37,21.6,8.0,1.0,233244.0,370986.0,1.0,0.0,0.104
65384.0,1,2,1468073.0,0.5,3,11,16638.11,18.6,19.0,0.0,142747.0,516494.0,0.0,0.0,0.13599958585165725
154088.0,1,2,380228.0,0.5,3,3,7446.29,9.8,7.0,0.0,89870.0,601480.0,0.0,0.0,0.2350049970017989
156134.0,1,1,1369106.0397805213,0.5,3,3,2546.76,33.7,6.0,1.0,67355.0,128062.0,1.0,0.0,0.022321952509171017
161436.0,1,1,1369106.0397805213,8.0,3,3,2362.46,15.4,4.0,1.0,95741.0,200486.0,1.0,0.0,0.02070659187548735
218680.0,1,2,756067.0,7.993557422969188,2,3,13420.27,32.0,9.0,0.0,149530.0,446270.0,0.0,0.0,0.21300128163244794
125070.0,0,1,1369106.0397805213,15.0,1,3,13885.2,15.4,6.0,0.0,199899.0,245718.0,0.0,0.0,0.12170160320577575
343904.0,1,1,1206595.0,4.0,1,3,7772.52,8.4,14.0,0.0,179930.0,416680.0,0.0,0.0,0.0773003700496024
276694.0,1,1,663803.0,7.993557422969188,3,3,6029.65,18.5,9.0,0.0,106761.0,456148.0,0.0,0.0,0.10900191773764203
177386.0,1,1,1972466.0,15.0,1,5,16601.63,25.2,7.0,1.0,124146.0,221848.0,1.0,0.0,0.10100025044791648
157014.0,1,2,2365158.0,8.0,3,8,22863.27,22.2,14.0,1.0,175028.0,590854.0,1.0,0.0,0.11600038559791777
130900.0,1,2,1695807.0,8.0,1,3,11828.26,17.0,15.0,0.0,175864.0,1241614.0,0.0,0.0,0.08370004369601022
515130.0,0,1,971014.0,5.0,3,3,24275.16,16.6,10.0,0.0,679003.0,1477828.0,0.0,0.0,0.299997651939107
223916.0,1,1,1369106.0397805213,15.0,1,3,22238.93,32.5,23.0,0.0,167865.0,503514.0,0.0,0.0,0.19492073823790956
451616.0,1,1,3157325.0,15.0,1,3,29205.28,24.1,8.0,0.0,945421.0,1483328.0,0.0,0.0,0.11100009026628554
120868.0,1,1,1369106.0397805213,2.0,3,3,8970.47,8.6,11.0,0.0,129789.0,238524.0,0.0,0.0,0.07862476453413093
204468.0,1,1,3175755.0,7.993557422969188,1,3,16990.37,22.9,10.0,1.0,17195.0,201014.0,1.0,0.0,0.06420030512429328
107756.0,1,1,2233488.0,4.0,3,3,30896.66,16.2,10.0,0.0,694773.0,808522.0,0.0,0.0,0.1660004083299306
283074.0,0,1,1435811.0,7.993557422969188,2,3,5276.68,11.4,8.0,0.0,86944.0,359546.0,0.0,0.0,0.04410062327144729
240812.0,1,1,1369106.0397805213,6.0,3,3,8843.36,16.5,6.0,0.0,159562.0,313676.0,0.0,0.0,0.0775106652929615
245982.0,1,1,661979.0,6.0,2,3,6730.18,13.1,6.0,0.0,173679.0,254892.0,0.0,0.0,0.12200109066903936
404030.0,0,1,1744713.0,5.0,3,3,10759.13,15.1,12.0,0.0,242725.0,424556.0,0.0,0.0,0.07400045738181579
323268.0,1,1,1369106.0397805213,9.0,1,3,28771.7,32.8,12.0,0.0,349353.0,1003772.0,0.0,0.0,0.2521794440811524
182072.0,1,1,842346.0,5.0,3,3,13688.17,6.5,6.0,0.0,38114.0,136620.0,0.0,0.0,0.1950006766815537
669702.0,1,1,2660551.0,5.0,1,3,43455.47,8.7,10.0,0.0,535534.0,1185668.0,0.0,0.0,0.19599911446914567
539308.0,1,1,1358462.0,15.0,1,3,22527.73,19.7,24.0,0.0,316179.0,631202.0,0.0,0.0,0.1989991328428767
548130.0,0,1,1369106.0397805213,15.0,1,3,16107.82,16.0,12.0,0.0,214206.0,504108.0,0.0,0.0,0.14118251938395257
132022.0,1,1,802636.0,0.5,3,3,9497.91,8.1,7.0,0.0,108281.0,391776.0,0.0,0.0,0.14200075750402424
186626.0,1,1,1369106.0397805213,3.0,1,3,16674.21,13.5,8.0,0.0,34998.0,405240.0,0.0,0.0,0.14614683902210823
430892.0,0,1,1451315.0,15.0,1,3,19230.09,15.2,15.0,0.0,402534.0,682418.0,0.0,0.0,0.15900137461543498
318516.0,0,0,1480461.0,0.5,3,3,17518.57,14.1,9.0,0.0,649572.0,791714.0,0.0,0.0,0.14199822893004274
559416.0,0,1,1369106.0397805213,6.0,1,3,19951.52,9.3,13.0,0.0,168416.0,617122.0,0.0,0.0,0.17487194785758206
129316.0,1,0,1580078.0,15.0,1,11,25939.56,15.9,11.0,0.0,663936.0,978076.0,0.0,0.0,0.19699959115942378
768856.0,1,1,1328005.0,3.0,1,5,11509.44,12.1,10.0,0.0,8531.0,120560.0,0.0,0.0,0.10400057228700194
472252.0,1,2,2932688.0,7.0,1,3,5767.64,13.0,13.0,0.0,200450.0,523930.0,0.0,0.0,0.023600082927334926
191576.0,1,1,700758.0,15.0,3,3,19154.09,12.9,7.0,0.0,78223.0,117172.0,0.0,0.0,0.32800065072393036
518760.0,0,1,896040.0,15.0,3,3,20086.04,22.4,9.0,0.0,266019.0,619762.0,0.0,0.0,0.26899745547073795
291016.0,0,0,676647.0,4.0,1,3,9923.89,22.4,10.0,0.0,245214.0,483692.0,0.0,0.0,0.17599528262151462
784014.0,1,1,12574770.0,15.0,3,9,31646.4,16.9,16.0,0.0,69825.0,594440.0,0.0,0.0,0.030199900276506052
223520.0,1,1,926592.0,7.0,1,3,21543.34,15.4,7.0,0.0,213180.0,333102.0,0.0,0.0,0.2790009842519685
526152.0,0,1,1685091.0,0.5,1,11,12567.93,16.0,9.0,0.0,252111.0,460438.0,0.0,0.0,0.08949971247843588
109296.0,1,1,1369106.0397805213,4.0,1,3,11640.54,14.8,7.0,0.0,295830.0,360580.0,0.0,0.0,0.1020275098796532
455906.0,0,1,891480.0,15.0,2,3,16789.54,13.6,7.0,0.0,375079.0,725032.0,0.0,0.0,0.226
119284.0,1,1,374604.0,7.993557422969188,3,3,7835.41,12.5,5.0,0.0,141417.0,179938.0,0.0,0.0,0.25099817407181985
289344.0,0,1,1369106.0397805213,15.0,3,2,4228.83,19.5,6.0,0.0,75810.0,274318.0,0.0,0.0,0.03706503260195608
107250.0,1,2,833625.0,15.0,3,3,1743.82,12.5,6.0,0.0,94715.0,510092.0,0.0,0.0,0.02510222222222222
432432.0,1,1,2054052.0,3.0,3,3,46900.93,14.5,19.0,0.0,463619.0,1198274.0,0.0,0.0,0.274000444000444
107690.0,1,1,1369106.0397805213,4.0,3,3,10926.9,10.8,11.0,0.0,26866.0,250778.0,0.0,0.0,0.09577256705479148
223344.0,1,1,1253772.0,3.0,3,11,26642.75,10.4,22.0,0.0,340822.0,911372.0,0.0,0.0,0.2550009092562284
266794.0,0,1,1369106.0397805213,15.0,1,3,14545.07,27.4,15.0,1.0,163913.0,257884.0,0.0,1.0,0.1274852604024596
224598.0,1,1,717687.0,8.0,3,3,10346.83,22.1,9.0,1.0,155363.0,422312.0,1.0,0.0,0.17300293860694146
205348.0,1,1,544217.0,3.0,3,3,13424.07,9.4,13.0,0.0,103208.0,282524.0,0.0,0.0,0.2960011172014105
157366.0,1,1,2620917.0,7.993557422969188,1,3,24243.43,15.0,11.0,0.0,180842.0,328196.0,0.0,0.0,0.11099976077075314
153054.0,0,2,1938646.0,15.0,1,3,4878.82,19.8,9.0,0.0,34390.0,343244.0,0.0,0.0,0.030199345316267123
179300.0,1,1,1258218.0,3.0,1,3,12162.66,14.0,13.0,0.0,84797.0,221650.0,0.0,0.0,0.11599891274802937
340230.0,1,1,684684.0,8.0,3,3,9927.88,37.0,6.0,0.0,349999.0,552882.0,0.0,0.0,0.17399933399933398
264242.0,0,2,1616463.0,15.0,1,3,11503.74,25.0,11.0,0.0,419539.0,1084314.0,0.0,0.0,0.08539934412355865
32868.0,1,1,624359.0,5.0,3,11,8376.91,14.5,10.0,0.0,55157.0,92004.0,0.0,0.0,0.1610017954414047
95656.0,1,1,1369106.0397805213,5.0,3,3,21957.73,15.0,8.0,0.0,17993.0,92554.0,0.0,0.0,0.19245606428136128
491986.0,0,1,1279118.0,3.0,1,3,20039.49,12.4,8.0,0.0,346788.0,531146.0,0.0,0.0,0.18799976233623483
150898.0,1,1,665874.0,5.0,3,3,3745.66,9.2,8.0,0.0,120783.0,224840.0,0.0,0.0,0.06750214004451292
341506.0,1,1,1369106.0397805213,5.0,1,7,12453.55,10.8,7.0,0.0,154299.0,340318.0,0.0,0.0,0.10915341519051136
256740.0,1,1,809818.0,4.0,3,3,23282.03,13.0,12.0,0.0,247874.0,524722.0,0.0,0.0,0.3449964806907231
646008.0,0,1,2789580.0,2.0,2,5,17411.6,21.0,17.0,1.0,180937.0,458436.0,1.0,0.0,0.07489987740089905
286682.0,1,2,1428420.0,6.0,1,3,23366.58,21.8,21.0,0.0,144286.0,2012912.0,0.0,0.0,0.1963000798084597
43780.0,1,1,850820.0,0.5,1,11,11911.29,20.9,5.0,0.0,247532.0,394240.0,0.0,0.0,0.16799732023224656
162140.0,1,1,1369106.0397805213,2.0,1,3,4648.16,12.4,13.0,0.0,119586.0,390060.0,0.0,0.0,0.040740394373646655
246158.0,1,1,1352876.0,15.0,1,5,11950.43,14.6,10.0,0.0,90953.0,140976.0,0.0,0.0,0.10600022470647716
217558.0,1,1,939455.0,15.0,1,11,9551.11,19.1,10.0,0.0,182799.0,617078.0,0.0,0.0,0.12199979775508141
433224.0,0,1,998982.0,15.0,1,3,14068.93,31.0,13.0,0.0,266361.0,387926.0,0.0,0.0,0.16899920118680817
227458.0,1,0,654835.0,6.0,3,3,10477.17,5.7,4.0,0.0,60211.0,71500.0,0.0,0.0,0.19199651820687658
222618.0,1,1,1369106.0397805213,7.993557422969188,1,3,12497.06,17.5,5.0,0.0,271890.0,643808.0,0.0,0.0,0.10953477352567997
64372.0,1,1,389139.0,3.0,3,3,8042.32,6.4,5.0,0.0,66576.0,276320.0,0.0,0.0,0.248003515453347
434104.0,1,1,1369106.0397805213,3.0,3,3,19682.67,18.6,8.0,0.0,139612.0,253770.0,0.0,0.0,0.172515519716693
175164.0,1,2,850991.0,2.0,1,3,9928.07,7.1,9.0,0.0,139574.0,492734.0,0.0,0.0,0.13999776730893745
32340.0,1,1,1369106.0397805213,9.0,3,7,2774.19,15.6,18.0,0.0,19228.0,23716.0,0.0,0.0,0.02431534083754148
754292.0,1,1,3182728.0,4.0,1,3,55962.79,30.0,24.0,0.0,1647756.0,2378970.0,0.0,0.0,0.21099933139118393
330792.0,1,2,1123698.0,9.0,1,3,13952.46,18.5,12.0,0.0,201856.0,1003156.0,0.0,0.0,0.14899868114030637
448096.0,1,1,1369106.0397805213,2.0,2,5,19452.77,15.6,14.0,0.0,166801.0,731566.0,0.0,0.0,0.1705004822251907
654852.0,0,1,1369106.0397805213,5.0,3,3,32156.55,20.6,9.0,0.0,842479.0,1158564.0,0.0,0.0,0.28184712417298186
306746.0,1,1,1892134.0,3.0,1,11,34373.66,13.4,21.0,0.0,629508.0,908842.0,0.0,0.0,0.21799931717309667
759308.0,0,1,2641760.0,15.0,1,3,18954.78,32.2,9.0,1.0,463999.0,698632.0,0.0,1.0,0.0861006904487917
261536.0,0,1,1223524.0,3.0,1,3,37826.91,19.5,16.0,0.0,337516.0,943998.0,0.0,0.0,0.3709963351760979
143022.0,1,1,1678023.0,3.0,3,3,17619.27,13.2,10.0,0.0,81434.0,402996.0,0.0,0.0,0.12600020381127075
626604.0,1,1,1369106.0397805213,8.0,1,11,16121.88,10.5,7.0,0.0,2679.0,444378.0,0.0,0.0,0.14130575308177998
528154.0,0,1,1662994.0,2.0,3,3,21203.24,10.7,22.0,0.0,413801.0,706684.0,0.0,0.0,0.15300047985741383
260480.0,0,1,669275.0,15.0,1,5,2922.58,21.6,5.0,1.0,43586.0,134596.0,1.0,0.0,0.052401419446415895
407088.0,0,1,890777.0,7.0,3,3,24125.06,19.1,11.0,0.0,554230.0,842182.0,0.0,0.0,0.3249979736791588
324258.0,1,1,1369106.0397805213,5.0,3,3,7193.97,5.2,3.0,0.0,228532.0,1058464.0,0.0,0.0,0.06305402028161311
301356.0,1,1,1067306.0,7.993557422969188,3,3,28728.0,12.9,12.0,0.0,404320.0,705056.0,0.0,0.0,0.3229964040303343
150194.0,1,1,3428189.0,3.0,3,3,30282.39,15.9,9.0,0.0,236949.0,360536.0,0.0,0.0,0.10600018843768531
438592.0,1,1,2272704.0,3.0,1,3,18655.15,11.5,18.0,0.0,237443.0,395010.0,0.0,0.0,0.09850020064205457
175648.0,1,2,1782428.0,2.0,3,3,18418.41,17.1,13.0,1.0,188499.0,515988.0,1.0,0.0,0.12399991472306315
167596.0,1,1,691049.0,3.0,3,3,6564.88,6.5,11.0,0.0,110979.0,218526.0,0.0,0.0,0.11399851530065161
267476.0,1,2,1925080.0,6.0,3,3,14534.43,20.5,19.0,0.0,311486.0,2436874.0,0.0,0.0,0.0906004737465456
69542.0,1,2,1125978.0,3.0,1,5,22350.65,18.1,11.0,0.0,306850.0,644820.0,0.0,0.0,0.23819985825655565
610786.0,0,0,1821910.0,15.0,2,3,20800.06,15.5,12.0,0.0,280744.0,513546.0,0.0,0.0,0.13699947856919387
751696.0,0,1,1369106.0397805213,4.0,1,3,20254.95,18.0,15.0,0.0,191482.0,543466.0,0.0,0.0,0.17753146428231692
268752.0,1,2,1005784.0,3.0,3,3,12572.3,18.5,9.0,0.0,365807.0,980496.0,0.0,0.0,0.15
723294.0,0,1,1729836.0,15.0,1,3,31857.87,26.2,18.0,0.0,532988.0,1023440.0,0.0,0.0,0.22100039541320676
172370.0,1,2,1138841.0,2.0,1,3,19550.24,8.8,11.0,0.0,388778.0,600996.0,0.0,0.0,0.20600143479203858
261096.0,1,1,1014714.0,15.0,1,3,9724.39,19.1,8.0,0.0,101080.0,295548.0,0.0,0.0,0.11500056173463655
85294.0,1,1,519669.0,7.993557422969188,1,3,3364.9,31.7,5.0,1.0,68609.0,214720.0,1.0,0.0,0.07770099813535154
433268.0,1,2,972876.0,15.0,2,7,745.94,15.6,7.0,0.0,52782.0,1222254.0,0.0,0.0,0.009200843684087181
179894.0,1,1,1369106.0397805213,8.0,3,2,13891.66,14.2,13.0,0.0,218937.0,501006.0,0.0,0.0,0.12175822409396671
170324.0,1,1,1037267.0,15.0,3,3,5454.33,32.1,3.0,0.0,182077.0,259952.0,0.0,0.0,0.06310039748685728
651750.0,0,1,2720572.0,8.0,1,3,50783.96,23.8,25.0,0.0,775029.0,1745898.0,0.0,0.0,0.2239997765175853
241868.0,0,1,876565.0,15.0,3,3,4455.88,9.8,6.0,2.0,172482.0,343156.0,2.0,0.0,0.061000108377587514
224818.0,1,1,970805.0,7.0,3,3,18445.39,18.8,7.0,1.0,183426.0,332882.0,0.0,0.0,0.22800117428319797
429748.0,0,1,2115536.0,15.0,1,3,46365.32,33.1,18.0,1.0,203661.0,507144.0,0.0,1.0,0.2629989941083489
453640.0,0,1,1455172.0,0.5,1,11,31650.01,20.0,6.0,0.0,245195.0,300124.0,0.0,0.0,0.261000156682509
434412.0,1,1,1369106.0397805213,7.993557422969188,3,3,34084.48,20.8,6.0,0.0,296989.0,1138676.0,0.0,0.0,0.2987451286575058
286110.0,1,1,842346.0,5.0,3,3,9757.26,20.5,7.0,1.0,67051.0,149292.0,1.0,0.0,0.1390012180267966
434632.0,0,1,1369106.0397805213,15.0,3,3,14539.18,14.1,16.0,1.0,146737.0,302302.0,1.0,0.0,0.1274336354749914
217822.0,1,1,1369106.0397805213,6.0,1,3,16930.9,12.6,11.0,0.0,138548.0,247962.0,0.0,0.0,0.14839668666757902
435732.0,1,2,1787501.0,4.0,3,3,23982.18,11.0,7.0,0.0,382489.0,553608.0,0.0,0.0,0.16099916028019004
111650.0,1,0,925680.0,0.5,3,7,17665.06,15.9,8.0,0.0,340936.0,670230.0,0.0,0.0,0.229
130262.0,1,1,1369106.0397805213,0.5,3,3,17243.07,19.1,14.0,0.0,144875.0,483428.0,0.0,0.0,0.15113280782339578
228492.0,1,1,1586101.0,7.993557422969188,3,5,11565.3,7.0,7.0,0.0,72428.0,185922.0,0.0,0.0,0.08749985026174247
222772.0,1,2,1000445.0,3.0,3,3,25594.71,13.8,16.0,0.0,152494.0,809952.0,0.0,0.0,0.3069999050422562
463716.0,1,2,2879621.0,15.0,1,3,30475.81,17.0,9.0,0.0,662112.0,1851850.0,0.0,0.0,0.1269992544157721
64988.0,1,1,1369106.0397805213,2.0,3,7,4396.98,16.0,4.0,0.0,10260.0,71632.0,0.0,0.0,0.038538841015162306
110088.0,1,2,998298.0,2.0,1,3,10898.21,15.7,18.0,0.0,119966.0,431398.0,0.0,0.0,0.13100148452666438
464772.0,1,1,1968742.0,15.0,1,6,48726.45,15.0,10.0,0.0,820667.0,1064096.0,0.0,0.0,0.2970005211449748
44506.0,1,1,1153338.0,15.0,1,6,14993.47,15.2,11.0,1.0,144115.0,353518.0,1.0,0.0,0.15600079074824552
222970.0,1,2,558220.0,0.5,1,11,1041.96,47.0,7.0,0.0,52972.0,367290.0,0.0,0.0,0.022398910823689586
222024.0,1,2,1218945.0,7.993557422969188,2,3,9700.83,21.0,8.0,0.0,99256.0,358050.0,0.0,0.0,0.09550058452186111
224422.0,1,0,717136.0,15.0,2,3,12788.71,21.7,6.0,1.0,96710.0,401368.0,0.0,0.0,0.21399639677829585
225016.0,1,1,1263158.0,15.0,1,5,7273.58,10.2,8.0,0.0,233833.0,438834.0,0.0,0.0,0.06909900424174964
782100.0,1,1,1929830.0,15.0,2,3,25248.53,11.0,9.0,0.0,419957.0,666116.0,0.0,0.0,0.15699950772866003
435204.0,0,1,1369106.0397805213,15.0,1,3,18182.05,25.1,8.0,0.0,298851.0,371690.0,0.0,0.0,0.15936282045397793
356532.0,0,1,1369106.0397805213,15.0,1,3,22629.0,17.1,19.0,0.0,47234.0,1562396.0,0.0,0.0,0.19833964069249987
568832.0,0,1,1184004.0,15.0,1,3,22002.95,22.3,14.0,0.0,376200.0,857516.0,0.0,0.0,0.22300211823608704
273174.0,0,0,1217102.0,4.0,1,5,15213.68,13.5,11.0,1.0,131290.0,355190.0,0.0,0.0,0.1499990633488401
176924.0,1,2,275044.0,3.0,3,6,286.52,10.5,3.0,0.0,7030.0,53196.0,0.0,0.0,0.012500690798563138
349250.0,0,1,1025164.0,2.0,2,3,24005.93,13.0,17.0,0.0,231762.0,388366.0,0.0,0.0,0.28100007413447997
273966.0,1,1,1369106.0397805213,15.0,1,3,23981.8,15.4,16.0,0.0,384902.0,510488.0,0.0,0.0,0.21019672080778615
263978.0,1,1,1369106.0397805213,7.0,3,3,12139.86,10.0,10.0,1.0,37145.0,90178.0,1.0,0.0,0.1064039714727673
217910.0,1,1,639787.0,4.0,3,6,12049.42,33.5,8.0,0.0,342741.0,546634.0,0.0,0.0,0.22600184123778694
255002.0,1,2,700074.0,7.993557422969188,2,11,16918.55,45.6,11.0,0.0,201894.0,1681812.0,0.0,0.0,0.2900016283992835
134530.0,1,1,348536.0,7.0,3,3,8045.36,8.9,15.0,0.0,133342.0,466422.0,0.0,0.0,0.2769995638901003
449988.0,1,1,1981985.0,3.0,3,3,38648.85,28.2,6.0,0.0,731424.0,901934.0,0.0,0.0,0.23400086277141346
337106.0,0,2,970425.0,2.0,2,3,20864.09,10.4,11.0,0.0,261440.0,694276.0,0.0,0.0,0.2579994126284875
315106.0,1,2,1022903.0,3.0,3,3,22248.24,19.9,5.0,0.0,871739.0,2258124.0,0.0,0.0,0.2610011701989338
313918.0,1,1,1369106.0397805213,4.0,3,3,21478.93,9.0,8.0,0.0,146927.0,201806.0,0.0,0.0,0.18825945727426557
153538.0,1,1,2670963.0,2.0,3,3,46741.9,20.7,17.0,0.0,148960.0,221430.0,0.0,0.0,0.210000213406176
390544.0,1,1,1369106.0397805213,15.0,1,11,15502.29,14.5,6.0,0.0,57551.0,979968.0,0.0,0.0,0.13587514377616924
535898.0,1,1,1369106.0397805213,5.0,1,3,51053.76,30.5,23.0,0.0,1610231.0,2904154.0,0.0,0.0,0.4474782100137488
215446.0,1,2,1860670.0,7.0,1,5,28220.13,18.8,9.0,0.0,788367.0,1000912.0,0.0,0.0,0.18199979577249056
328768.0,1,1,712614.0,3.0,3,3,4138.96,15.2,7.0,0.0,138909.0,228492.0,0.0,0.0,0.0696976483762598
145816.0,1,2,1240187.0,15.0,1,5,18809.43,21.4,7.0,0.0,82137.0,689194.0,0.0,0.0,0.18199929526756853
358050.0,0,1,1932680.0,15.0,1,3,3221.26,30.9,6.0,0.0,78166.0,149820.0,0.0,0.0,0.020000786472670076
324720.0,0,1,1402200.0,9.0,3,3,3295.17,23.0,9.0,0.0,212743.0,324544.0,0.0,0.0,0.028200000000000003
177628.0,1,1,1054728.0,6.0,1,3,18193.83,13.8,17.0,0.0,63042.0,111100.0,0.0,0.0,0.20699740596627758
464442.0,1,1,1369106.0397805213,15.0,1,5,11587.91,20.5,6.0,0.0,253745.0,320760.0,0.0,0.0,0.10156621617292086
175868.0,1,2,1708803.0,7.993557422969188,1,3,37024.16,33.5,17.0,0.0,280535.0,612854.0,0.0,0.0,0.2600006671336602
79156.0,1,1,1139430.0,6.0,1,11,4348.91,16.2,6.0,0.0,143773.0,310024.0,0.0,0.0,0.04580090045022511
93368.0,1,2,556149.0,2.0,3,3,2335.86,10.4,7.0,0.0,61674.0,204050.0,0.0,0.0,0.05040073793174131
207240.0,1,1,1193143.0,8.0,1,3,13025.26,11.6,17.0,1.0,140828.0,261316.0,1.0,0.0,0.13100116247591448
345840.0,0,1,1043024.0,0.5,1,3,19121.79,14.2,7.0,0.0,83239.0,217536.0,0.0,0.0,0.219996356747304
79992.0,1,1,1458440.0,3.0,1,3,13332.68,17.9,14.0,1.0,183559.0,248864.0,1.0,0.0,0.10970088587806148
250448.0,0,1,1369106.0397805213,2.0,1,3,14290.66,14.6,8.0,1.0,130948.0,236918.0,0.0,1.0,0.12525539659987978
214720.0,1,0,1085983.0,6.0,3,3,22986.39,11.3,11.0,0.0,110048.0,163152.0,0.0,0.0,0.2539972356841682
320694.0,1,1,769880.0,9.0,2,3,15269.54,10.6,4.0,0.0,43776.0,54384.0,0.0,0.0,0.2380039486673248
331320.0,1,2,1621460.0,7.993557422969188,1,3,18241.52,21.1,12.0,0.0,242744.0,1232748.0,0.0,0.0,0.13500070307007267
448668.0,0,1,1472367.0,7.993557422969188,3,3,15435.22,15.6,4.0,0.0,153121.0,361086.0,0.0,0.0,0.12579923347915295
212542.0,1,1,635208.0,9.0,3,3,9210.63,20.4,8.0,1.0,179683.0,594462.0,1.0,0.0,0.1740021536252692
44022.0,1,1,479332.0,2.0,2,6,2835.94,15.2,15.0,1.0,49590.0,147598.0,1.0,0.0,0.07099730458221024
219692.0,1,1,758936.0,7.993557422969188,3,3,8158.6,16.8,7.0,0.0,209513.0,345070.0,0.0,0.0,0.12900060084117765
258676.0,1,1,1675458.0,5.0,1,5,21781.03,19.8,7.0,0.0,124070.0,173712.0,0.0,0.0,0.15600054432877458
88902.0,1,1,575814.0,15.0,3,6,12092.17,15.6,8.0,0.0,194655.0,253264.0,0.0,0.0,0.2520015838447832
173294.0,1,1,906433.0,5.0,1,5,9593.1,14.5,10.0,1.0,34903.0,137918.0,1.0,0.0,0.12700023057412957
332046.0,1,1,1369106.0397805213,2.0,1,3,35788.59,11.2,12.0,0.0,964972.0,1357620.0,0.0,0.0,0.31368138589823646
225346.0,1,1,1369106.0397805213,5.0,3,3,13214.5,19.1,9.0,0.0,24073.0,506836.0,0.0,0.0,0.11582302275535991
437008.0,0,1,1369106.0397805213,5.0,1,3,30408.36,12.5,15.0,0.0,411540.0,719818.0,0.0,0.0,0.2665245126363598
399872.0,1,2,767448.0,3.0,3,3,8122.12,8.6,11.0,0.0,141873.0,474804.0,0.0,0.0,0.12699940582293523
49126.0,1,1,1602897.0,4.0,3,3,13758.09,16.3,4.0,0.0,9709.0,17468.0,0.0,0.0,0.1029991821058995
173910.0,1,1,419824.0,7.0,2,9,9935.67,9.0,12.0,0.0,140372.0,460416.0,0.0,0.0,0.28399529326574946
377960.0,1,1,1420896.0,15.0,1,3,17524.46,21.0,15.0,0.0,252263.0,770704.0,0.0,0.0,0.14800064184852374
179564.0,1,2,775428.0,15.0,3,3,10468.24,20.7,8.0,0.0,136515.0,952226.0,0.0,0.0,0.16199941193766537
448668.0,0,1,1588685.0,15.0,1,3,14430.5,15.9,13.0,0.0,498294.0,774444.0,0.0,0.0,0.10899958141481791
701536.0,0,1,3022729.0,3.0,1,3,73553.18,15.9,18.0,0.0,1402979.0,2495394.0,0.0,0.0,0.29200042742832716
220814.0,1,1,903089.0,15.0,1,3,14073.3,18.0,7.0,0.0,60895.0,104610.0,0.0,0.0,0.18700216700679556
184580.0,1,1,759088.0,0.5,2,3,16004.08,14.6,6.0,0.0,58311.0,270094.0,0.0,0.0,0.2529995995194233
110902.0,1,1,1532464.0,15.0,2,7,33075.77,29.8,11.0,0.0,178011.0,606232.0,0.0,0.0,0.25900069430668515
117590.0,1,2,496489.0,7.0,3,11,9987.54,13.0,9.0,0.0,55499.0,246224.0,0.0,0.0,0.24139604301404466
258302.0,0,1,1115376.0,15.0,1,3,12269.06,18.3,9.0,0.0,147953.0,223938.0,0.0,0.0,0.13199918233851185
392942.0,1,1,2073907.0,15.0,1,3,44416.11,26.1,14.0,0.0,405973.0,1000164.0,0.0,0.0,0.25699962438045676
